4.8	100
4.8	100
4.8	100
5.0	100
4.0	100
5.0	100
4.0	100
4.8	100
4.8	100
5.0	100
4.4	100
4.8	100
5.0	100
5.0	100
3.2	100
4.4	100
4.0	100
5.0	100
4.8	100
4.8	100
4.8	100
4.6	100
4.8	100
3.2	100
4.8	100
4.8	100
3.2	100
4.8	100
3.2	100
4.8	100
4.8	100
4.8	100
4.0	100
4.4	100
4.8	100
4.4	100
4.8	100
5.0	100
4.0	100
4.8	100
4.8	100
5.0	100
5.0	100
4.0	100
4.8	100
4.8	100
5.0	100
3.8	100
5.0	100
5.0	100
4.0	100
5.0	100
4.0	100
4.0	100
4.8	100
5.0	100
3.2	100
3.2	100
4.0	100
4.0	100
4.8	100
4.8	100
4.8	100
5.0	100
5.0	100
4.8	100
4.8	100
4.4	100
4.6	100
5.0	100
5.0	100
5.0	100
4.8	100
3.2	100
4.4	100
4.6	100
3.2	100
3.2	100
4.0	100
3.2	100
4.8	100
5.0	100
4.8	100
4.8	100
4.0	100
5.0	100
4.8	100
3.2	100
4.8	100
5.0	100
4.8	100
4.8	100
0.0	100
4.0	100
3.2	100
5.0	100
5.0	100
4.8	100
5.0	100
5.0	100
4.0	100
4.8	100
4.8	100
4.8	100
5.0	100
5.0	100
4.8	100
4.8	100
4.8	100
5.0	100
3.8	100
4.6	100
4.8	100
4.8	100
4.0	100
4.8	100
4.8	100
2.6	100
4.8	100
4.0	100
1.4	100
4.8	100
4.0	100
3.2	100
4.4	100
3.2	100
4.8	100
5.0	100
4.8	100
4.8	100
4.8	100
4.8	100
3.8	100
4.8	100
5.0	100
4.8	100
4.4	100
4.8	100
4.8	100
4.8	100
5.0	100
4.8	100
4.8	100
4.8	100
4.8	100
5.0	100
4.8	100
5.0	100
4.0	100
3.2	100
5.0	100
0.0	100
4.8	100
5.0	100
4.0	100
4.6	100
4.8	100
5.0	100
4.8	100
3.2	100
4.8	100
4.8	100
5.0	100
5.0	100
4.8	100
4.0	100
4.4	100
4.8	100
5.0	100
4.8	100
0.0	100
0.0	100
5.0	100
5.0	100
5.0	100
5.0	100
4.0	100
3.2	100
4.8	100
5.0	100
5.0	100
5.0	100
4.8	100
5.0	100
4.8	100
4.6	100
3.2	100
5.0	100
4.4	100
4.8	100
3.2	100
4.8	100
4.8	100
4.0	100
4.8	100
4.0	100
5.0	100
4.0	100
4.0	100
4.8	100
4.8	100
4.8	100
4.8	100
4.8	100
5.0	100
5.0	100
