2.5677272727272724	100
4.087899159663866	100
4.5453125	100
2.4985416666666667	100
1.965	100
2.3271780303030303	100
3.00737012987013	100
3.396306818181818	100
3.0395588235294118	100
3.0960119047619052	100
4.152763157894737	100
2.4794548872180453	100
3.7140277777777775	100
3.5730769230769233	100
3.1417045454545454	100
3.367970779220779	100
2.8220238095238095	100
2.741388888888889	100
3.202272727272727	100
3.0390209790209792	100
3.1678571428571427	100
3.1361666666666665	100
3.098263888888889	100
3.2734775641025635	100
2.522979797979797	100
3.123390151515152	100
3.573333333333334	100
3.4868530701754388	100
2.7978125	100
4.0195461309523814	100
4.203819444444444	100
3.253333333333334	100
3.2979038461538464	100
3.9663157894736845	100
3.858076923076923	100
3.993333333333333	100
3.5128846153846154	100
3.4408258928571427	100
3.9635795454545457	100
2.55425	100
2.7191517857142857	100
3.8676948051948052	100
3.6647395833333336	100
3.856950980392157	100
4.191666666666666	100
4.4944444444444445	100
2.803541666666667	100
4.833333333333333	100
3.513305921052632	100
2.7737955465587043	100
3.659134615384615	100
3.0731746031746034	100
3.280708333333333	100
3.557331730769231	100
1.4942916666666668	100
1.798333333333333	100
2.621825396825397	100
2.819348484848485	100
2.4643055555555553	100
3.8642619047619053	100
2.80515873015873	100
3.844935897435897	100
3.362373737373737	100
4.1046875	100
4.129751131221719	100
3.4290209790209794	100
3.424411057692307	100
3.2562499999999996	100
3.0052335164835164	100
1.8314583333333334	100
2.6861111111111113	100
4.159690170940172	100
3.2126515151515154	100
3.672128205128206	100
2.64765873015873	100
3.9827083333333335	100
2.125044642857143	100
2.2488352272727274	100
3.6727777777777777	100
1.4463461538461537	100
2.928511904761905	100
2.5686805555555554	100
4.7140522875816995	100
4.51671052631579	100
1.7942708333333335	100
3.0098263888888885	100
3.0269444444444438	100
2.9578125	100
4.51125	100
1.6453125	100
3.354070512820513	100
4.381359649122807	100
3.5272916666666667	100
3.5599999999999996	100
2.06875	100
3.1158566433566435	100
2.588544407894737	100
4.031919642857142	100
2.3932142857142855	100
3.7793269230769235	100
4.515000000000001	100
3.6109999999999998	100
2.5634615384615382	100
3.150833333333334	100
3.5179166666666664	100
2.8141904761904755	100
4.037085561497326	100
3.875217391304348	100
2.914697802197802	100
2.5321428571428566	100
4.691145833333334	100
3.796114583333333	100
3.331936090225564	100
4.684742647058824	100
2.7474431818181815	100
3.467399380804954	100
3.2623571428571427	100
3.884833333333333	100
3.3490624999999996	100
2.759	100
2.9089722222222223	100
3.7103535353535353	100
4.372222222222223	100
3.66224358974359	100
1.6654761904761906	100
3.3321218487394955	100
2.3360149572649576	100
3.554206349206349	100
2.2301923076923074	100
3.0094444444444446	100
2.897678571428571	100
4.066821946169773	100
2.3645738636363633	100
3.3423245614035086	100
4.4851785714285715	100
2.8622727272727277	100
2.707794117647059	100
3.551377840909091	100
3.4232727272727272	100
1.877923076923077	100
4.545367647058824	100
2.1194444444444445	100
3.490277777777777	100
4.225666666666666	100
2.6595594965675056	100
4.7109375	100
3.933529411764706	100
2.7035416666666667	100
3.545	100
3.3202435064935063	100
